Dates,SPY US Equity PX_LAST,SPY US Equity PX_OPEN,SPY US Equity PX_HIGH,SPY US Equity PX_LOW,SPY US Equity PX_VOLUME,SPY US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLB US Equity PX_LAST,XLB US Equity PX_OPEN,XLB US Equity PX_HIGH,XLB US Equity PX_LOW,XLB US Equity PX_VOLUME,XLB US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLC US Equity PX_LAST,XLC US Equity PX_OPEN,XLC US Equity PX_HIGH,XLC US Equity PX_LOW,XLC US Equity PX_VOLUME,XLC US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLE US Equity PX_LAST,XLE US Equity PX_OPEN,XLE US Equity PX_HIGH,XLE US Equity PX_LOW,XLE US Equity PX_VOLUME,XLE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLF US Equity PX_LAST,XLF US Equity PX_OPEN,XLF US Equity PX_HIGH,XLF US Equity PX_LOW,XLF US Equity PX_VOLUME,XLF US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLI US Equity PX_LAST,XLI US Equity PX_OPEN,XLI US Equity PX_HIGH,XLI US Equity PX_LOW,XLI US Equity PX_VOLUME,XLI US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLK US Equity PX_LAST,XLK US Equity PX_OPEN,XLK US Equity PX_HIGH,XLK US Equity PX_LOW,XLK US Equity PX_VOLUME,XLK US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLP US Equity PX_LAST,XLP US Equity PX_OPEN,XLP US Equity PX_HIGH,XLP US Equity PX_LOW,XLP US Equity PX_VOLUME,XLP US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLU US Equity PX_LAST,XLU US Equity PX_OPEN,XLU US Equity PX_HIGH,XLU US Equity PX_LOW,XLU US Equity PX_VOLUME,XLU US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLV US Equity PX_LAST,XLV US Equity PX_OPEN,XLV US Equity PX_HIGH,XLV US Equity PX_LOW,XLV US Equity PX_VOLUME,XLV US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLRE US Equity PX_LAST,XLRE US Equity PX_OPEN,XLRE US Equity PX_HIGH,XLRE US Equity PX_LOW,XLRE US Equity PX_VOLUME,XLRE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLY US Equity PX_LAST,XLY US Equity PX_OPEN,XLY US Equity PX_HIGH,XLY US Equity PX_LOW,XLY US Equity PX_VOLUME,XLY US Equity TOT_RETURN_INDEX_GROSS_DVDS,SPX Index PX_LAST,SPX Index PX_OPEN,SPX Index PX_HIGH,SPX Index PX_LOW,SPX Index PX_VOLUME,SPX Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST,VIX Index PX_OPEN,VIX Index PX_HIGH,VIX Index PX_LOW,VIX Index TOT_RETURN_INDEX_GROSS_DVDS,USGG10YR Index PX_LAST,USGG10YR Index PX_OPEN,USGG10YR Index PX_HIGH,USGG10YR Index PX_LOW,USGG10YR Index TOT_RETURN_INDEX_GROSS_DVDS,USGG2YR Index PX_LAST,USGG2YR Index PX_OPEN,USGG2YR Index PX_HIGH,USGG2YR Index PX_LOW,USGG2YR Index TOT_RETURN_INDEX_GROSS_DVDS,FDTR Index PX_LAST,CPI YOY Index PX_LAST,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS,USURTOT Index PX_LAST,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST.1,VIX Index PX_OPEN.1,VIX Index PX_HIGH.1,VIX Index PX_LOW.1,VIX Index TOT_RETURN_INDEX_GROSS_DVDS.1,USGG10YR Index PX_LAST.1,USGG10YR Index PX_OPEN.1,USGG10YR Index PX_HIGH.1,USGG10YR Index PX_LOW.1,USGG10YR Index TOT_RETURN_INDEX_GROSS_DVDS.1,USGG2YR Index PX_LAST.1,USGG2YR Index PX_OPEN.1,USGG2YR Index PX_HIGH.1,USGG2YR Index PX_LOW.1,USGG2YR Index TOT_RETURN_INDEX_GROSS_DVDS.1,FDTR Index PX_LAST.1,FDTR Index TOT_RETURN_INDEX_GROSS_DVDS,CPI YOY Index PX_LAST.1,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS.1,USURTOT Index PX_LAST.1,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS.1,T10Y2Y Index PX_LAST,BAMLH0A0HYM2 Index PX_LAST,DTWEXBGS Index PX_LAST,DCOILWTICO Index PX_LAST,T10YIE Index PX_LAST
2023/6/12,433.8,430.92,433.88,430.17,76256703,457.0527,39.68,39.545,39.73,39.265,9691294,67.6347,63.96,63.44,64.01,63.31,4675116,66.7629,40.275,40.055,40.68,40,36392260,72.9679,33.14,33.18,33.27,32.89,33673941,52.9444,103.13,102.5,103.31,102.12,9906935,158.0148,84.81,83.575,84.8425,83.405,13792040,111.6438,73.09,73.2,73.265,72.72,11357589,126.2124,33.135,33.22,33.31,33,22967800,75.1987,130.89,130.35,130.92,129.835,7321523,184.9106,37.1,37.1,37.15,36.775,3819063,48.0661,81.985,81.095,82.0925,80.855,9412734,108.1121,4338.93,4308.32,4340.13,4304.37,661476814,6766.5305,15.01,14.44,15.02,14.32,15.01,3.7356,3.7433,3.7918,3.7086,3.7356,4.577,4.6146,4.6298,4.5538,4.577,5.25,4,4,3.6,3.6,15.01,14.44,15.02,14.32,15.01,3.7356,3.7433,3.7918,3.7086,3.7356,4.577,4.6146,4.6298,4.5538,4.577,5.25,5.25,4,4,3.6,3.6,-0.82,4.34,119.6376,67.08,2.17
2023/6/13,436.66,435.32,437.33,434.63,95899704,460.066,40.6,39.98,40.625,39.895,16467164,69.2028,64.17,64.47,64.72,63.91,5138426,66.9821,40.465,40.72,41.2575,40.445,40136424,73.3121,33.34,33.11,33.48,33.07,46054359,53.2639,104.33,103.32,104.415,103.19,14474163,159.8534,85.325,85.565,85.73,84.635,16595880,112.3218,73.39,72.99,73.5,72.89,8401878,126.7305,33.13,32.935,33.2425,32.88,23737394,75.1873,131.55,130.6,131.745,130.47,8362679,185.843,37.37,37.1,37.41,36.97,4358248,48.4159,82.835,82.64,82.89,81.975,10836738,109.233,4369.01,4352.61,4375.37,4349.31,658428877,6813.7209,14.61,14.99,15.06,14.47,14.61,3.8133,3.7375,3.8426,3.6759,3.8133,4.6662,4.5728,4.7043,4.4909,4.6662,5.25,4,4,3.6,3.6,14.61,14.99,15.06,14.47,14.61,3.8133,3.7375,3.8426,3.6759,3.8133,4.6662,4.5728,4.7043,4.4909,4.6662,5.25,5.25,4,4,3.6,3.6,-0.83,4.18,119.1899,69.39,2.2
2023/6/14,437.18,437.01,439.0612,433.59,100612080,460.6139,40.43,40.92,40.955,40.2125,13956572,68.913,64.28,64.11,64.71,63.58,5512785,67.0969,40.05,40.865,41.045,39.75,47605372,72.5602,33.21,33.42,33.59,33.1,57195427,53.0562,104.05,104.62,104.87,103.595,14953607,159.4244,86.205,85.225,86.235,84.93,16769036,113.4802,73.84,73.73,74.09,73.51,13849869,127.5075,33.11,33.25,33.505,33.045,28047378,75.1419,130.2,130.88,130.99,129.7,12401617,183.9358,37.57,37.49,37.7957,37.23,7845444,48.675,82.775,82.98,83.215,81.67,13420284,109.1539,4372.59,4366.29,4391.82,4337.85,727422361,6820.9001,13.88,14.48,14.73,13.83,13.88,3.7862,3.8191,3.8466,3.7551,3.7862,4.6879,4.6705,4.7962,4.6011,4.6879,5.25,4,4,3.6,3.6,13.88,14.48,14.73,13.83,13.88,3.7862,3.8191,3.8466,3.7551,3.7862,4.6879,4.6705,4.7962,4.6011,4.6879,5.25,5.25,4,4,3.6,3.6,-0.91,4.18,118.776,68.22,2.21
2023/6/15,442.6,436.33,443.9,436.23,110303091,466.3244,40.775,40.38,40.935,40.345,11778154,69.5011,65.3,64.18,65.52,63.94,6185551,68.1616,40.49,40.12,40.795,40.11,46777078,73.3574,33.65,33.1,33.725,33.07,52241776,53.7591,105.62,104.01,105.825,103.95,12776557,161.83,87.315,85.855,87.705,85.835,17732672,114.9414,74.58,74.1,74.755,73.96,16251166,128.7854,33.47,33.235,33.55,33.165,27402330,75.9589,132.22,130.21,132.4,130.19,10598620,186.7895,37.73,37.42,37.81,37.16,4383263,48.8823,83.315,82.035,83.605,81.89,10713956,109.866,4425.84,4365.33,4439.2,4362.6,748295367,6905.1748,14.5,14.09,14.52,13.79,14.5,3.7165,3.79,3.8428,3.7049,3.7165,4.6418,4.69,4.7799,4.6227,4.6418,5.25,4,4,3.6,3.6,14.5,14.09,14.52,13.79,14.5,3.7165,3.79,3.8428,3.7049,3.7165,4.6418,4.69,4.7799,4.6227,4.6418,5.25,5.25,4,4,3.6,3.6,-0.9,4.21,118.5521,70.61,2.21
2023/6/16,439.46,443.02,443.6078,438.97,114165849,464.7423,40.875,40.84,40.8925,40.58,16966772,69.6715,64.76,65.58,65.61,64.67,7422312,67.598,40.43,40.64,40.755,40.3125,47461764,73.2487,33.58,33.8,33.83,33.54,49861063,53.6473,105.45,105.95,106.6,105.285,14331360,161.5695,86.595,88.145,88.15,86.51,17366668,113.9936,74.67,74.81,75.05,74.6,12672971,128.9408,33.65,33.55,33.92,33.5225,27370762,76.3674,132.21,132.56,133.25,132.07,10535119,186.7754,37.69,37.74,38.06,37.64,6076411,48.8305,83.19,83.905,83.9325,83.135,13294912,109.7011,4409.59,4440.95,4448.47,4407.44,2045540605,6879.9445,13.54,14.49,14.54,13.48,13.54,3.7613,3.7165,3.8022,3.7149,3.7613,4.7141,4.6439,4.7761,4.6418,4.7141,5.25,4,4,3.6,3.6,13.54,14.49,14.54,13.48,13.54,3.7613,3.7165,3.8022,3.7149,3.7613,4.7141,4.6439,4.7761,4.6418,4.7141,5.25,5.25,4,4,3.6,3.6,-0.93,4.15,118.4184,71.81,2.22
2023/6/20,437.18,437.45,438.37,435.03,76160359,462.3311,40.125,40.265,40.35,39.9,11739620,68.733,64.34,64.28,64.55,63.84,5617522,67.269,39.18,39.81,39.8525,38.885,42567320,71.6234,33.18,33.21,33.27,32.98,50683081,53.2484,104.25,104.36,104.66,103.84,9527540,160.3741,85.83,85.92,86.45,85.37,14139162,113.2245,73.58,74.05,74.275,73.56,9734494,127.9669,32.99,33.285,33.355,32.9525,25851308,75.4785,131.52,130.41,132.095,130.39,8585375,186.5669,36.93,37.13,37.21,36.68,4028164,48.3108,83.645,82.845,83.74,82.59,10979358,110.5216,4388.71,4396.11,4400.15,4367.19,725393256,6847.4122,13.88,14.36,14.67,13.86,13.88,3.7207,3.8197,3.8236,3.6995,3.7207,4.6847,4.7547,4.7568,4.6569,4.6847,5.25,4,4,3.6,3.6,13.88,14.36,14.67,13.86,13.88,3.7207,3.8197,3.8236,3.6995,3.7207,4.6847,4.7547,4.7568,4.6569,4.6847,5.25,5.25,4,4,3.6,3.6,-0.94,4.22,118.938,70.94,2.22
2023/6/21,434.94,436.16,436.99,434.33,76982251,459.9622,40.255,39.935,40.4225,39.815,13355334,68.9557,63.7,64.07,64.12,63.55,5208070,66.5999,39.49,39.02,39.8225,38.96,34473740,72.1901,33.14,33.1,33.3,33,35967562,53.1842,104.83,103.71,105.125,103.49,12206164,161.2663,84.56,85.5,85.665,84.31,12057926,111.5492,73.84,73.54,74.08,73.26,13633481,128.4191,33.255,32.875,33.29,32.515,21445894,76.0848,131.54,131.2,131.99,130.59,9444757,186.5953,36.77,36.73,36.9046,36.47,4543361,48.1015,82.64,83.615,83.82,82.5,10916068,109.1937,4365.69,4380.01,4386.22,4360.14,701610605,6811.942,13.2,13.88,13.89,13.1,13.2,3.7189,3.7285,3.7868,3.7092,3.7189,4.7152,4.689,4.7495,4.6788,4.7152,5.25,4,4,3.6,3.6,13.2,13.88,13.89,13.1,13.2,3.7189,3.7285,3.7868,3.7092,3.7189,4.7152,4.689,4.7495,4.6788,4.7152,5.25,5.25,4,4,3.6,3.6,-0.96,4.32,118.727,72.55,2.21
2023/6/22,436.51,433.95,436.62,433.6,70637175,461.6225,40.16,40.11,40.195,39.78,8650342,68.7929,64.2,63.51,64.21,63.27,4281494,67.1227,38.96,39.13,39.175,38.815,33510762,71.2212,32.88,33.08,33.09,32.77,38698748,52.767,104.07,104.43,104.55,103.89,11641830,160.0972,85.25,84.18,85.285,84.165,15225170,112.4594,74.27,74.22,74.375,73.98,17247792,129.1669,33,33.38,33.445,32.905,20002164,75.5014,132.44,131.74,132.63,131.57,8036714,187.872,36.25,36.8,36.83,36.025,5103482,47.4212,83.695,82.13,83.7125,82.035,10753106,110.5877,4381.89,4355.4,4382.25,4351.82,560134153,6837.8268,12.91,13.88,13.98,12.73,12.91,3.7946,3.7227,3.8063,3.7035,3.7946,4.7909,4.7152,4.8038,4.6879,4.7909,5.25,4,4,3.6,3.6,12.91,13.88,13.98,12.73,12.91,3.7946,3.7227,3.8063,3.7035,3.7946,4.7909,4.7152,4.8038,4.6879,4.7909,5.25,5.25,4,4,3.6,3.6,-0.97,4.3,118.7552,69.22,2.24
2023/6/23,433.21,432.93,435.06,432.47,92074537,458.1327,39.835,39.74,39.91,39.535,11953578,68.2362,64.06,63.66,64.28,63.55,6838380,66.9763,38.68,38.54,38.7825,38.3605,34905112,70.7094,32.74,32.63,32.85,32.515,35529595,52.5423,103.28,103.17,103.68,102.905,11246245,158.8819,84.325,84.2,84.8225,83.97,14728914,111.2392,73.78,74.39,74.39,73.74,9706948,128.3147,32.515,33.095,33.21,32.4725,25439274,74.3917,132,132.26,132.54,131.64,8096493,187.2478,35.86,36.13,36.385,35.84,5414088,46.911,82.725,82.71,83.48,82.385,11690574,109.306,4348.33,4354.17,4366.55,4341.34,1102248607,6785.513,13.44,13.24,13.8,12.88,13.44,3.7347,3.7849,3.7969,3.6883,3.7347,4.7412,4.778,4.8059,4.6917,4.7412,5.25,4,4,3.6,3.6,13.44,13.24,13.8,12.88,13.44,3.7347,3.7849,3.7969,3.6883,3.7347,4.7412,4.778,4.8059,4.6917,4.7412,5.25,5.25,4,4,3.6,3.6,-0.97,4.4,119.152,68.91,2.21
2023/6/26,431.44,432.62,434.61,431.19,72823560,456.2609,40.25,39.945,40.3025,39.85,8335842,68.9471,63.42,63.96,64.35,63.31,4905494,66.3071,39.375,38.75,39.595,38.66,32488608,71.9799,32.67,32.69,32.9399,32.58,25728264,52.4299,104.14,103.24,104.34,103.11,7639179,160.2049,83.72,84.4,85.14,83.66,10890262,110.4411,73.88,73.78,73.91,73.26,8955380,128.4886,32.835,32.57,32.935,32.4425,20535150,75.1238,131.25,131.67,131.88,129.98,7093029,186.1839,36.66,35.85,36.69,35.81,2988888,47.9576,81.665,82.22,83.405,81.63,8673708,107.9054,4328.82,4344.84,4362.06,4328.08,615647686,6755.2036,14.25,14.43,14.71,13.78,14.25,3.7212,3.7192,3.7347,3.6768,3.7212,4.744,4.7304,4.7591,4.6944,4.744,5.25,4,4,3.6,3.6,14.25,14.43,14.71,13.78,14.25,3.7212,3.7192,3.7347,3.6768,3.7212,4.744,4.7304,4.7591,4.6944,4.744,5.25,5.25,4,4,3.6,3.6,-0.93,4.45,119.0761,69.09,2.18
2023/6/27,436.17,432.35,436.81,431.88,72813699,461.263,40.82,40.35,40.85,40.2225,13676376,69.9235,64.49,63.48,64.7599,63.44,6508469,67.4259,39.465,39.335,39.635,39.105,28388388,72.1444,32.93,32.73,33,32.71,34348138,52.8472,105.39,104.36,105.5099,104.18,8210160,162.1278,85.37,84.055,85.565,83.975,13832904,112.6177,74.1,73.68,74.165,73.662,8965423,128.8713,32.845,32.86,32.96,32.7417,17020886,75.1467,130.95,131.25,131.39,130.04,8578428,185.7584,37.06,36.76,37.145,36.55,4012748,48.4809,83.42,82.145,83.53,82.04,10956964,110.2243,4378.41,4337.36,4384.42,4335,610540624,6832.5897,13.74,14.11,14.34,13.59,13.74,3.7639,3.7212,3.7717,3.6903,3.7639,4.7554,4.6705,4.77,4.6498,4.7554,5.25,4,4,3.6,3.6,13.74,14.11,14.34,13.59,13.74,3.7639,3.7212,3.7717,3.6903,3.7639,4.7554,4.6705,4.77,4.6498,4.7554,5.25,5.25,4,4,3.6,3.6,-0.97,4.3,118.8949,67.68,2.2
2023/6/28,436.39,435.05,437.44,434.41,75635976,461.4956,40.54,40.72,40.72,40.355,10987164,69.4439,64.78,64.31,64.94,64.275,3975767,67.7291,39.865,39.425,39.915,39.075,32903260,72.8756,32.85,32.89,32.9,32.7001,36663187,52.7188,105.39,105.42,105.595,105.025,7866645,162.1278,85.42,84.895,85.88,84.83,11371684,112.6837,73.6,73.76,73.81,73.2,12800400,128.0017,32.36,32.835,32.835,32.275,29447652,74.0371,130.53,130.92,130.95,130.11,10897834,185.1626,37.16,37.06,37.2164,36.8123,3963108,48.6117,83.75,83.2,84.355,83.13,8715606,110.6604,4376.86,4367.48,4390.35,4360.22,596763176,6830.1709,13.43,13.9,13.96,13.36,13.43,3.7078,3.7581,3.7679,3.702,3.7078,4.7098,4.7492,4.7762,4.6995,4.7098,5.25,4,4,3.6,3.6,13.43,13.9,13.96,13.36,13.43,3.7078,3.7581,3.7679,3.702,3.7078,4.7098,4.7492,4.7762,4.6995,4.7098,5.25,5.25,4,4,3.6,3.6,-1,4.27,119.3382,69.54,2.18
2023/6/29,438.11,435.96,438.28,435.54,67882304,463.3146,41.05,40.43,41.07,40.34,10563948,70.3175,64.43,64.52,64.7698,64.265,3652592,67.3631,40.325,40.015,40.325,39.8,28435784,73.7166,33.42,33.02,33.42,32.98,47470982,53.6336,106.41,105.27,106.44,105.19,10236142,163.6969,85.57,85.51,85.725,85.055,9128292,112.8815,73.53,73.24,73.65,73,10018069,127.8799,32.36,32.105,32.54,32.035,29307852,74.0371,131.38,130.23,131.46,130.01,7843374,186.3684,37.5,37.01,37.5,36.84,3727414,49.0564,83.84,83.895,84.095,83.34,7752544,110.7793,4396.44,4374.94,4398.39,4371.97,556987636,6861.5313,13.54,13.64,13.85,13.41,13.54,3.8383,3.7097,3.8658,3.7097,3.8383,4.8593,4.7119,4.8905,4.7119,4.8593,5.25,4,4,3.6,3.6,13.54,13.64,13.85,13.41,13.54,3.8383,3.7097,3.8658,3.7097,3.8383,4.8593,4.7119,4.8905,4.7119,4.8593,5.25,5.25,4,4,3.6,3.6,-1.02,4.14,119.527,69.85,2.2
2023/6/30,443.28,441.44,444.3,441.11,104964019,468.782,41.435,41.27,41.54,41.12,12966828,70.977,65.08,64.92,65.3274,64.92,5248594,68.0427,40.585,40.6,40.79,40.3,35970586,74.1918,33.71,33.64,33.85,33.58,44762287,54.099,107.32,107.06,107.62,106.6,11431351,165.0968,86.93,86.42,87.1499,86.355,11398444,114.6756,74.17,73.7,74.28,73.64,14266285,128.993,32.72,32.405,32.755,32.39,27858502,74.8607,132.73,131.91,133.04,131.83,8260918,188.2834,37.69,37.81,37.91,37.22,6437023,49.305,84.905,84.545,85.175,84.33,9478948,112.1865,4450.38,4422.44,4458.48,4422.44,772964875,6945.9658,13.59,13.51,13.59,12.96,13.59,3.8367,3.8383,3.8877,3.8014,3.8367,4.8954,4.8613,4.931,4.8328,4.8954,5.25,3,3,3.6,3.6,13.59,13.51,13.59,12.96,13.59,3.8367,3.8383,3.8877,3.8014,3.8367,4.8954,4.8613,4.931,4.8328,4.8954,5.25,5.25,3,3,3.6,3.6,-1.06,4.05,119.3606,70.66,2.22
2023/7/3,443.79,442.92,444.08,442.63,32793378,469.3214,41.59,41.415,41.77,41.345,7865678,71.2425,65.3,64.87,65.3102,64.82,2808991,68.2727,40.68,40.685,40.985,40.53,19539782,74.3655,33.9,33.71,34,33.66,19127976,54.4039,107.34,106.91,107.55,106.465,6786819,165.1276,86.745,86.915,86.955,86.305,6182200,114.4316,74.75,74.06,74.75,73.86,12817093,130.0017,32.965,32.65,32.98,32.54,16329128,75.4213,131.64,132.35,132.35,131.078,5240339,186.7372,37.99,37.54,38.1952,37.47,3628214,49.6975,85.93,85.755,86.405,85.755,9303260,113.5408,4455.59,4450.48,4456.46,4442.29,336170315,6954.4493,13.57,13.85,13.85,13.47,13.57,3.8545,3.8425,3.8643,3.7743,3.8545,4.9358,4.9142,4.961,4.8437,4.9358,5.25,3,3,3.6,3.6,13.57,13.85,13.85,13.47,13.57,3.8545,3.8425,3.8643,3.7743,3.8545,4.9358,4.9142,4.961,4.8437,4.9358,5.25,5.25,3,3,3.6,3.6,-1.08,3.99,119.2119,69.71,2.25
2023/7/5,443.13,441.91,443.889,441.9,58418432,468.6234,40.565,41.135,41.175,40.485,23658730,69.4867,65.8,65.12,66.03,65.05,6774764,68.7955,40.455,40.85,40.8575,40.225,32560684,73.9542,33.83,33.7,33.92,33.6,39833482,54.2916,106.76,106.68,107.12,106.41,9504777,164.2354,86.21,86.14,86.855,86.065,9396398,113.7258,74.62,74.44,74.69,74.345,17579383,129.7756,33.34,32.85,33.59,32.805,38338642,76.2792,131.57,131.36,131.855,131.06,7942087,186.6379,38.18,37.88,38.4291,37.66,6300657,49.946,85.965,85.795,86.1,85.455,14528594,113.5871,4446.82,4442.04,4454.06,4436.61,596207157,6941.6195,14.18,14.19,14.74,14.05,14.18,3.9315,3.8369,3.9454,3.8291,3.9315,4.9445,4.8981,4.9529,4.8795,4.9445,5.25,3,3,3.6,3.6,14.18,14.19,14.74,14.05,14.18,3.9315,3.8369,3.9454,3.8291,3.9315,4.9445,4.8981,4.9529,4.8795,4.9445,5.25,5.25,3,3,3.6,3.6,-0.99,4.01,119.3483,71.78,2.26
2023/7/6,439.66,439.42,440.1,437.06,80658302,464.9538,40.27,40.045,40.295,39.655,17904184,68.9814,65.28,65.32,65.455,64.875,5245759,68.2518,39.545,40.015,40.295,39.2425,41967770,72.2907,33.54,33.55,33.58,33.25,45808350,53.8262,105.96,105.92,106.29,105.34,11209510,163.0047,85.98,85.36,86.06,85.0975,12116420,113.4224,74.43,74.28,74.47,74.05,14881308,129.4452,32.935,33.075,33.17,32.755,30846098,75.3526,130.52,130.69,131.01,130.19,8213056,185.1484,37.97,37.75,38.02,37.26,5046366,49.6713,84.58,84.88,85.04,84.185,11474576,111.757,4411.59,4422.62,4422.62,4385.05,624424831,6887.1558,15.44,14.85,17.08,14.79,15.44,4.0291,3.9355,4.0812,3.9276,4.0291,4.9806,4.9424,5.1176,4.9361,4.9806,5.25,3,3,3.6,3.6,15.44,14.85,17.08,14.79,15.44,4.0291,3.9355,4.0812,3.9276,4.0291,4.9806,4.9424,5.1176,4.9361,4.9806,5.25,5.25,3,3,3.6,3.6,-0.94,4.1,119.8193,71.76,2.27
2023/7/7,438.55,438.63,442.64,438.3,86134178,463.7799,40.62,40.245,41.025,40.19,13663010,69.5809,65.05,65.05,65.7596,64.97,5070532,68.0114,40.395,39.35,40.7675,39.32,48916054,73.8445,33.59,33.4,33.87,33.4,33488663,53.9064,106.2,105.65,107.22,105.62,9359547,163.3739,85.605,85.84,86.64,85.555,11622510,112.9277,73.46,74.25,74.25,73.41,16405514,127.7582,32.695,32.72,32.9262,32.61,25787532,74.8035,129,129.8,130.26,128.93,8749818,182.9922,37.79,37.72,38.03,37.633,4617260,49.4358,84.685,84.625,85.525,84.47,10563738,111.8958,4398.95,4404.54,4440.39,4397.4,639449189,6868.5347,14.83,15.97,16.06,14.33,14.83,4.0616,4.0291,4.0898,3.9996,4.0616,4.9459,4.9806,5.0206,4.8574,4.9459,5.25,3,3,3.6,3.6,14.83,15.97,16.06,14.33,14.83,4.0616,4.0291,4.0898,3.9996,4.0616,4.9459,4.9806,5.0206,4.8574,4.9459,5.25,5.25,3,3,3.6,3.6,-0.88,4.08,119.0761,73.91,2.27
2023/7/10,439.66,438.18,439.84,437.585,62443501,464.9538,40.61,40.33,40.855,40.295,11196120,69.5638,64.88,65.17,65.49,64.525,4535259,67.8336,40.71,40.29,40.79,40.26,30925020,74.4204,33.74,33.595,33.93,33.57,27254400,54.1471,107.71,106.23,107.71,106.22,11765374,165.6968,85.83,85.295,85.835,84.97,16877102,113.2245,73.44,73.57,74.16,73.35,11953673,127.7234,32.555,32.64,32.75,32.295,24820284,74.4832,130.02,129.01,130.18,129,7476636,184.4391,37.92,37.69,37.95,37.595,4345267,49.6059,84.945,84.75,85.01,84.22,10638784,112.2393,4409.53,4394.23,4412.6,4389.92,617756573,6885.1097,15.07,16.08,16.21,15.04,15.07,3.9938,4.0616,4.0879,3.9838,3.9938,4.8576,4.9333,4.9526,4.8492,4.8576,5.25,3,3,3.6,3.6,15.07,16.08,16.21,15.04,15.07,3.9938,4.0616,4.0879,3.9838,3.9938,4.8576,4.9333,4.9526,4.8492,4.8576,5.25,5.25,3,3,3.6,3.6,-0.84,4.13,118.9548,73.05,2.25
2023/7/11,442.46,440.45,442.97,439.44,64463752,467.9149,41.01,40.855,41.04,40.675,9412114,70.249,66.01,64.91,66.16,64.8,6782385,69.0151,41.605,40.895,41.67,40.815,39642046,76.0565,34.14,33.86,34.18,33.79,33754224,54.7891,108.98,107.96,109.14,107.93,10283418,167.6505,86.015,86.01,86.11,85.175,9997360,113.4686,73.55,73.5,73.66,73.105,9812583,127.9147,32.96,32.62,32.97,32.5,22874408,75.4098,130.05,129.84,130.47,129.48,7279219,184.4817,38.35,38,38.38,37.88,4772879,50.1684,85.655,85.18,85.7995,85.105,9633778,113.1775,4439.26,4415.55,4443.64,4408.46,570808301,6931.6457,14.84,15.02,15.25,14.63,14.84,3.97,3.9978,4.0038,3.9482,3.97,4.8726,4.8597,4.9001,4.822,4.8726,5.25,3,3,3.6,3.6,14.84,15.02,15.25,14.63,14.84,3.97,3.9978,4.0038,3.9482,3.97,4.8726,4.8597,4.9001,4.822,4.8726,5.25,5.25,3,3,3.6,3.6,-0.89,4.05,118.7344,74.87,2.24
2023/7/12,446.02,446.39,447.4799,444.91,91924527,471.6797,41.55,41.51,41.675,41.205,23076766,71.174,66.81,66.56,67,66.36,6097220,69.8515,41.99,41.945,42.225,41.73,43077518,76.7603,34.36,34.42,34.605,34.265,46546020,55.1421,108.79,109.86,109.88,108.67,13492924,167.3582,86.99,86.875,87.3975,86.4,16104564,114.7548,73.72,73.68,73.915,73.555,12680948,128.2104,33.44,33.06,33.48,33,26655448,76.508,129.7,130.38,130.5,129.49,11900408,183.9852,38.53,38.77,38.87,38.51,7247658,50.4039,86.425,86.82,86.935,86.225,10131864,114.1949,4472.16,4467.69,4488.34,4463.23,644785305,6983.1749,13.54,14.82,14.82,13.51,13.54,3.8573,3.9621,3.9682,3.8416,3.8573,4.7462,4.8705,4.8769,4.7125,4.7462,5.25,3,3,3.6,3.6,13.54,14.82,14.82,13.51,13.54,3.8573,3.9621,3.9682,3.8416,3.8573,4.7462,4.8705,4.8769,4.7125,4.7462,5.25,5.25,3,3,3.6,3.6,-0.86,3.95,117.6385,75.77,2.26
2023/7/13,449.56,447.9,450.38,447.45,72425241,475.4233,41.875,41.69,41.925,41.54,9609922,71.7307,67.79,67.39,67.92,67.24,5963265,70.8761,41.83,41.99,42.2475,41.44,53226474,76.4678,34.48,34.41,34.535,34.35,40453681,55.3347,108.93,108.89,109.18,108.48,8964851,167.5736,88.125,87.585,88.315,87.41,9349222,116.252,74.03,73.85,74.16,73.55,10581587,128.7495,33.555,33.44,33.565,33.3175,19835442,76.7712,129.75,130.03,130.36,129.615,7526169,184.0561,38.79,38.52,38.81,38.27,4708097,50.744,87.235,87.23,87.45,86.62,7390016,115.2651,4510.04,4491.5,4517.38,4489.36,581152125,7043.0604,13.61,13.44,13.61,13.12,13.61,3.7634,3.8534,3.8634,3.7556,3.7634,4.6303,4.7356,4.7356,4.6051,4.6303,5.25,3,3,3.6,3.6,13.61,13.44,13.61,13.12,13.61,3.7634,3.8534,3.8634,3.7556,3.7634,4.6303,4.7356,4.7356,4.6051,4.6303,5.25,5.25,3,3,3.6,3.6,-0.83,3.97,117.1831,76.86,2.24
