alpha,group,ticker,mean,std,ic_5d,t_stat
9,A,XLRE,0.012577319587628876,0.4893993108752708,0.028141274449945245,0.9949402826097372
9,A,XLY,-0.020432196669310062,1.3257705873790444,0.0287687094535532,1.0171415445867225
10,A,XLB,0.5483743061062649,0.20771473286563205,0.007134891414592485,0.25216200076989226
10,A,XLC,0.5391824670175185,0.28772492608431666,-0.007456926782846292,-0.2635440241626159
10,A,XLE,0.5519068560305673,0.30170052058402635,-0.00849916757399133,-0.30038158022617245
10,A,XLF,0.5367673563549852,0.21173023849343464,-0.01810736680191086,-0.6400409005416614
10,A,XLI,0.5354696849542211,0.3193139831188336,-0.0030269318270065636,-0.10697587528245382
10,A,XLK,0.5506812774854012,0.3399585756301304,0.019337810061305544,0.6835491175857333
10,A,XLP,0.5523754595919544,0.2693293802467311,-0.013541926934709944,-0.4786317568719021
10,A,XLU,0.5464638454329176,0.26615881107008404,0.017553404800144855,0.6204538811706214
10,A,XLV,0.5472208204166966,0.33776835099342967,0.018206478264320432,0.6435453508214517
10,A,XLRE,0.5567010309278351,0.2353430211474997,-0.019936828746338547,-0.704731405577822
10,A,XLY,0.5348568956816379,0.3394158117596272,0.03477788309519783,1.2298358856367235
11,B,XLB,0.6111599787316445,0.34239605701466364,-0.029566024501447814,-1.0445183197226526
11,B,XLC,0.5910174019784822,0.3574846767650677,0.0474982404155803,1.6791952757804354
11,B,XLE,0.6037455937087679,0.5357405033621161,-0.013012045161346984,-0.4595317866544326
11,B,XLF,0.6131850675138999,0.4826455535284355,0.04449946379577164,1.5729627078886055
11,B,XLI,0.5723911801967979,0.3339439543626202,0.03434097172083023,1.2133945501300514
11,B,XLK,0.5617832597036871,0.38990944567791175,0.009904481359563141,0.3497729892554782
11,B,XLP,0.5987632845167685,0.37595974977165,0.0045344863218524135,0.1601274500833967
11,B,XLU,0.6070966725526622,0.4412364265117297,0.04854077134352167,1.7161377612057678
11,B,XLV,0.5761590925501677,0.3776711613025863,0.01755878171572902,0.6201468838653739
11,B,XLRE,0.6325760310885591,0.3589065306858947,0.023155430588792474,0.8179044065863856
11,B,XLY,0.5776623189071742,0.3485573642350648,-0.0005993368245312111,-0.02116431746026104
12,A,XLB,0.06890166534496453,0.491597092580634,-0.002726423661584268,-0.09635542593107155
12,A,XLC,0.1193021411578115,0.9479537636421672,-0.018825629498203912,-0.6654381535697345
12,A,XLE,0.07525773195876284,0.643476107545443,-0.0022923694549304304,-0.08101528670837699
12,A,XLF,0.0790563045202221,0.4688271223348849,0.02309023865724178,0.8162542317709071
12,A,XLI,0.22463917525773178,1.2233915779649254,-0.008737306965957486,-0.3087986484955449
12,A,XLK,0.2440999206978587,1.41867843247504,0.016723750771379428,0.5911199911283038
12,A,XLP,0.057351308485328774,0.6279191848278516,0.0218886932477372,0.7737579382180648
12,A,XLU,0.039147501982553415,0.38358688153561177,0.009631155457470605,0.3403923219914525
12,A,XLV,0.12496431403647928,1.2439844214414406,0.04782673682294459,1.692190452422415
12,A,XLRE,0.06948453608247436,0.4846009362551906,0.007760202361530648,0.2742630761556838
12,A,XLY,0.17751387787470274,1.3139822185404886,-0.0018320050058173846,-0.06474535314264326
13,A,XLB,-0.6309566721937856,0.2917998993450346,0.015600456244551475,0.5514058551677644
13,A,XLC,-0.5056232427366447,0.19673938012590642,0.012572298802649373,0.4443551715700743
13,A,XLE,-0.3303655107778819,0.2710246336822529,-0.030325102084778743,-1.0722184444752048
13,A,XLF,-0.3980246557566145,0.23336094500209217,-0.04388314094162269,-1.5523780523224884
13,A,XLI,-0.6324706221613438,0.2427039451037733,-0.027316220472160552,-0.965748225889395
13,A,XLK,-0.6157450796626054,0.26963900856596096,-0.01957169374653776,-0.6918195412897038
13,A,XLP,-0.563009155792661,0.2804022285709333,-0.052433885444371775,-1.8556287297701197
13,A,XLU,-0.5375243313387643,0.20931045066466222,0.02867037348246671,1.0136619297873466
13,A,XLV,-0.5980462836132939,0.1527810236004677,-0.004967244966569148,-0.1755505342149874
13,A,XLRE,-0.6498810467882633,0.20460349250364293,0.005784471230087655,0.20443354068714623
13,A,XLY,-0.5383533991781414,0.260545093895662,-0.01985298856325773,-0.7017666333481154
14,A,XLB,0.08592412407735964,0.25897233651210505,-0.02111882976606395,-0.745035402495314
14,A,XLC,0.074578166184042,0.25851550767601367,0.01726892972449336,0.6091726249744066
14,A,XLE,0.04549416257006836,0.2872012306604773,-0.022703155976003062,-0.8009554794709863
14,A,XLF,0.07827597841283632,0.2593635365131679,-0.015854608826591152,-0.5592684399772655
